id;name;Aadress;X;y
13480;Ruusa Põhikool;Põlva maakond, Räpina vald, Ruusa küla, Mõisavahe tee 7;694436;6438708
13300;Rõngu Keskkool;Tartu maakond, Rõngu vald, Rõngu alevik, Puiestee tn 19;632297;6447596
13301;Rõngu Lasteaed Pihlakobar;Tartu maakond, Rõngu vald, Rõngu alevik, Mäe tn 2;631977.0246;6447120.05
13456;Rõuge Lasteaed;Võru maakond, Rõuge vald, Rõuge alevik, Pargi tn 4;673182.0581;6402303.057
13457;Rõuge Põhikool;Võru maakond, Rõuge vald, Rõuge alevik, Haanja mnt 12;674522;6402603
13091;Rõõmutarekese Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Toom-Kuninga tn 13a;541819.0534;6588043.062
13488;Räpina Lasteaed Vikerkaar;Põlva maakond, Räpina vald, Räpina linn, Aia tn 7;704539.9349;6444451.96
13487;Räpina Ühisgümnaasium;Põlva maakond, Räpina vald, Räpina linn, Kooli tn 5;704187;6444743
13393;Saare valla lasteaed Siilike;Jõgeva maakond, Saare vald, Voore küla 3;659150.2983;6511672.898
12441;Saaremaa Ühisgümnaasium;Saare maakond, Kuressaare linn, Hariduse tn 13;411320;6458639
12338;Saarepeedi Kool;Viljandi maakond, Viljandi vald, Saarepeedi küla, Saarepeedi kool;598469;6477796
13405;Sadala Põhikool;Jõgeva maakond, Torma vald, Sadala alevik, Kooli tn 8;649983;6527696
13401;Saduküla Lasteaed-Algkool;Jõgeva maakond, Puurmani vald, Saduküla küla, Koolimaja;632700;6505089
11890;Sagadi looduskool;Lääne-Viru maakond, Vihula vald, Sagadi küla, Mõisa;617983;6601748
13509;Sakala Eragümnaasium;Harju maakond, Tallinna linn, Kesklinna linnaosa, Sakala tn 21;542367;6588330
13131;Saku Gümnaasium;Harju maakond, Saku vald, Saku alevik, Tallinna mnt 10;538408;6574120
13142;Saku Valla Lasteaed Päikesekild;Harju maakond, Saku vald, Saku alevik, Teaduse tn 14;537461.9952;6573290.036
13141;Saku Valla Lasteaed Terake;Harju maakond, Saku vald, Saku alevik, Tallinna mnt 8;538193.5228;6574075.849
12093;Salla Põhikool;Lääne-Viru maakond, Rakke vald, Salla küla, Salla mõis;636813;6537416
12474;Salme Lasteaed;Saare maakond, Salme vald, Salme alevik, Aia tn 3;396941.9853;6448213.038
12444;Salme Põhikool;Saare maakond, Salme vald, Salme alevik, Kuressaare mnt 1;397021;6448637
12835;Salu Kool;Harju maakond, Saue vald, Ääsmäe küla, Kasesalu tn 10a;528809;6567387
37788;Salu Kool;Harju maakond, Saue vald, Maidla küla, Haraka tee 1;533104;6563894
13374;Sangaste Lasteaed;Valga maakond, Sangaste vald, Sangaste alevik, Kooli tn 3;638152.4752;6422667.331
13126;Saue Gümnaasium;Harju maakond, Saue linn, Nurmesalu tn 9;531879;6575873
13067;Saue Lasteaed Midrimaa;Harju maakond, Saue linn, Kuuma tn 9;532090.0664;6576734.008
12357;Sauga Põhikool;Pärnu maakond, Sauga vald, Nurme küla, Sauga kool;525654;6476715
13506;Saverna Lasteaed Sipsik;Põlva maakond, Valgjärve vald, Saverna küla, Lasteaia;661528.9217;6439925.922
13507;Saverna Põhikool;Põlva maakond, Valgjärve vald, Saverna küla, Kooli tee 6/3;661702;6439901
12389;Seljametsa Lasteaed-Algkool;Pärnu maakond, Paikuse vald, Seljametsa küla, Seljametsa kool;538811;6468725
13415;Siimusti Lasteaed-Algkool;Jõgeva maakond, Jõgeva vald, Siimusti alevik, Kaave tee 10;635555;6512272
12983;Siisikese Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Vase tn 5;543885.0398;6588961.94
12269;Sillamäe Astangu Kool;Ida-Viru maakond, Sillamäe linn, Viru pst 26;715156.0232;6589945.034
12264;Sillamäe Eesti Põhikool;Ida-Viru maakond, Sillamäe linn, Valeri Tðkalovi tn 21;713869;6589883
32280;Sillamäe Gümnaasium;Ida-Viru maakond, Sillamäe linn, Viru pst 26;715156;6589945
12274;Sillamäe Kannuka Kool;Ida-Viru maakond, Sillamäe linn, Geoloogia tn 13;715712;6589968
12276;Sillamäe Lasteaed Pääsupesa;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Puhangu tn 57;539286.0147;6589648.947
12277;Sillamäe Lasteaed Pääsupesa;Ida-Viru maakond, Sillamäe linn, Valeri Tðkalovi tn 23;713901.9995;6589939.076
12268;Sillamäe Vanalinna Kool;Ida-Viru maakond, Sillamäe linn, Valeri Tðkalovi tn 6;713489;6589911
13221;Sillaotsa Kool;Tartu maakond, Haaslava vald, Päkste küla, Sillaotsa põhikool;669706;6464966
12062;Simuna Kool;Lääne-Viru maakond, Väike-Maarja vald, Simuna alevik, Lai tn 11;638086;6547766
12386;Sindi Gümnaasium;Pärnu maakond, Sindi linn, Kooli tn 9;538454;6474182
12393;Sindi Lasteaed;Pärnu maakond, Sindi linn, Kooli tn 2a;538209.0802;6474098.029
12275;Sinimäe Põhikool;Ida-Viru maakond, Vaivara vald, Sinimäe alevik, Aia tn 1;720134;6588172
12550;Sipa-Laukna Lasteaed;Rapla maakond, Märjamaa vald, Sipa küla, Sipa mõis;517127.8431;6530514.038
12671;Sirje Graubergi Laulukool;Järva maakond, Paide linn, Väike-Aia tn 30;590299.9736;6528770.95
12743;Sitsi Lasteaed;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Vihuri tn 3;539474.0272;6590054.928
12135;Sonda Kool;Ida-Viru maakond, Sonda vald, Sonda alevik, Lembitu tn 9;661443;6582628
13379;Sooru Lasteaed;Valga maakond, Tõlliste vald, Sooru küla, Kesk tn 29;625336.0112;6414736.048
12846;Sotsiaal-Humanitaarinstituut;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Osmussaare tn 8;549254.9824;6588996.034
12405;Suigu Lasteaed-Algkool;Pärnu maakond, Are vald, Suigu küla, Lasteaia tee 2;540744;6487770
12322;Suislepa Lasteaed-Algkool;Viljandi maakond, Tarvastu vald, Suislepa küla, Suislepa kool;616678;6447036
12397;Surju Lasteaed;Pärnu maakond, Surju vald, Surju küla, Uue-Kooli;542275.1824;6455802.058
12359;Surju Põhikool;Pärnu maakond, Surju vald, Surju küla, Uue-Kooli;542311;6455824
12560;Sutlema Lasteaed Linnupesa;Rapla maakond, Kohila vald, Sutlema küla, Lasteaia tee 1;537370.968;6559446.619
12326;Suure-Jaani Gümnaasium;Viljandi maakond, Suure-Jaani vald, Suure-Jaani linn, Tallinna tn 24;585579;6489658
44856;Suure-Jaani Kool;Viljandi maakond, Suure-Jaani vald, Suure-Jaani linn, Tallinna 24;585552;6489633
12328;Suure-Jaani Kooli Kildu õppekoht;Viljandi maakond, Suure-Jaani vald, Kildu küla, Kildu põhikool;582131;6482757
12332;Suure-Jaani Kooli Sürgavere õppekoht;Viljandi maakond, Suure-Jaani vald, Sürgavere küla, Sürgavere põhikool;588412;6483866
12333;Suure-Jaani Kooli Tääksi õppekoht;Viljandi maakond, Suure-Jaani vald, Tääksi küla, Tääksi põhikool;594733;6487864
12323;Suure-Jaani Lasteaed;Viljandi maakond, Suure-Jaani vald, Suure-Jaani linn, Lembitu pst 42;585604.9563;6489736.998
12494;Suuremõisa Lasteaed-Põhikool;Hiiu maakond, Pühalepa vald, Suuremõisa küla, Lossi;439141;6526142
12493;Suuremõisa Põhikool;Hiiu maakond, Pühalepa vald, Suuremõisa küla, Suuremõisa põllumajandustehnikum;438964.7741;6526499.242
13468;Sõmerpalu Lasteaed Lepatriinu;Võru maakond, Sõmerpalu vald, Sõmerpalu alevik, Pargi tn 2;668210.9801;6415246.959
13469;Sõmerpalu Põhikool;Võru maakond, Sõmerpalu vald, Sõmerpalu alevik, Sõmerpalu põhikool;668288;6415836
12044;Sõmeru Lasteaed Pääsusilm;Lääne-Viru maakond, Sõmeru vald, Sõmeru alevik, Aia tn 1;638449.0584;6582864.938
12043;Sõmeru Põhikool;Lääne-Viru maakond, Sõmeru vald, Sõmeru alevik, Kooli tn 4;637631;6582848
12246;Särevere Lasteaed Kurepesa;Järva maakond, Türi vald, Särevere alevik;582812.2418;6516612.364
12752;Taaramäe Lasteaed;Harju maakond, Rae vald, Jüri alevik, Ehituse tn 26;551943.9259;6580219.026
12802;Tabasalu Lasteaed Tibutare;Harju maakond, Harku vald, Tabasalu alevik, Lasteaia tn 7;530660.9394;6587940.946
13167;Tabasalu Teelahkme Lasteaed;Harju maakond, Harku vald, Tabasalu alevik, Hämariku tee 1;531652.9704;6588360.995
12750;Tabasalu Ühisgümnaasium;Harju maakond, Harku vald, Tabasalu alevik, Kooli tn 1;530286;6587828
13397;Tabivere Lasteaed;Jõgeva maakond, Tabivere vald, Tabivere alevik, Tuuliku tn 11;651310.0429;6492933.046
13398;Tabivere Põhikool;Jõgeva maakond, Tabivere vald, Tabivere alevik, Tabivere gümnaasium;651724;6492688
12542;Taebla Gümnaasium;Lääne maakond, Lääne-Nigula vald, Pälli küla, Gümnaasiumi tee 1;486598;6535411
12543;Taebla Lasteaed;Lääne maakond, Taebla vald, Taebla alevik, Lasteaia tn 11;485315.9889;6534974.04
12396;Tahkuranna Lasteaed-Algkool;Pärnu maakond, Tahkuranna vald, Võiste alevik, Riia mnt 2;528772;6453154
12745;Taime Lasteaed;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Taime tn 27;540255.0406;6589657.057
12426;Tali Lasteaed;Pärnu maakond, Saarde vald, Tali küla, Pargi tee 4;545475.3677;6436431.471
12390;Tali Põhikool-Lasteaed;Pärnu maakond, Saarde vald, Tali küla, Pargi tee 2;545488;6436446
12984;Tallinna 21. Kool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Raua tn 6;543498;6588886
12736;Tallinna 22. Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Jüri Vilmsi tn 9;544030.0213;6589091.033
13041;Tallinna 26. Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Kiisa tn 4/6;542035.0361;6586351.942
13059;Tallinna 32. Keskkool;Harju maakond, Tallinna linn, Mustamäe linnaosa, Kiili tn 10;539473;6586004
13026;Tallinna 37. Keskkool;Harju maakond, Tallinna linn, Mustamäe linnaosa, Eduard Vilde tee 69;538932;6585057
13013;Tallinna 53. Keskkool;Harju maakond, Tallinna linn, Mustamäe linnaosa, Juhan Sütiste tee 42;539018;6584499
13075;Tallinna 9. Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Ants Lauteri tn 1;542883.0786;6588546.029
13009;Tallinna Allika Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Juhan Sütiste tee 7;539686.0379;6584899.975
12913;Tallinna Arbu Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Arbu tn 15;547852.9981;6589758.014
13002;Tallinna Arte Gümnaasium;Harju maakond, Tallinna linn, Mustamäe linnaosa, Eduard Vilde tee 62;539249;6585305
12858;Tallinna Asunduse Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Pallasti tn 19;544830.0676;6588238.026
12961;Tallinna Balletikooli üldharidusklassid;Harju maakond, Tallinna linn, Kesklinna linnaosa, Toom-Kooli tn 11;541902;6588976
12970;Tallinna Endla Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Endla tn 21;541627.0687;6588095.03
37789;Tallinna Euroopa Kool;Harju maakond, Tallinn, Lasnamäe linnaosa, Keevise tn 2;545373;6587465
13034;Tallinna Haraka Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Haraka tn 7;541280.0069;6585925.935
12774;Tallinna Heleni Kool;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Ehte tn 7;539696;6589626
12848;Tallinna Humanitaargümnaasium;Harju maakond, Tallinna linn, Kesklinna linnaosa, Koidu tn 97;541911;6587384
13104;Tallinna Huvikeskus Kullo;Harju maakond, Tallinna linn, Kristiine linnaosa, Mustamäe tee 59;539550.9866;6586903.07
13035;Tallinna I Internaatkool;Harju maakond, Tallinna linn, Kristiine linnaosa, Tondi tn 40;541378.9782;6586018.948
12972;Tallinna Inglise Kolledþ;Harju maakond, Tallinna linn, Kesklinna linnaosa, Estonia pst 10;542359;6588634
12733;Tallinna Jaan Poska Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Jakob Pärna tn 2;543895.963;6588581.943
13077;Tallinna Juhkentali Gümnaasium;Harju maakond, Tallinna linn, Kesklinna linnaosa, Tartu mnt 23;543286;6588659
13095;Tallinna Juudi Kool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Karu tn 16;543457;6589218
12847;Tallinna Järveotsa Gümnaasium;Harju maakond, Tallinna linn, Haabersti linnaosa, Järveotsa tee 31;536340;6585918
13049;Tallinna Järveotsa Lasteaed;Harju maakond, Tallinna linn, Haabersti linnaosa, Järveotsa tee 15;536109;6585910.046
13170;Tallinna Kadaka Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Akadeemia tee 66;537428.0668;6585268.056
13065;Tallinna Kadaka Põhikool;Harju maakond, Tallinna linn, Haabersti linnaosa, Järveotsa tee 33;536480;6585868
44857;Tallinna Kadaka Põhikool;Harju maakond, Tallinna linn, Mustamäe linnaosa, E. Vilde tee 120;537787;6585423
13079;Tallinna Kannikese Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Kannikese tn 13;540673.9312;6588046.041
13103;Tallinna Kelmiküla Lasteaed;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Tehnika tn 23;541237.9688;6588832.019
37790;Tallinna Kesklinna Põhikool;Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 11;542392;6588703
12978;Tallinna Kesklinna Spordiklubi VISA Spordikool;Harju maakond, Tallinna linn, Kristiine linnaosa, Kotka tn 12;541381.9573;6587157.946
12850;Tallinna Kesklinna Vene Gümnaasium;Harju maakond, Tallinna linn, Kesklinna linnaosa, Friedrich Reinhold Kreutzwaldi tn 25;543612;6588615
13071;Tallinna Kiisupere Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Gonsiori tn 3;543012.0062;6588906.993
12869;Tallinna Kivila Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kivila tn 19;549507.045;6590190.973
12930;Tallinna Kivimurru Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Majaka tn 32;544909.013;6587957.993
13139;Tallinna Kivimäe Põhikool;Harju maakond, Tallinna linn, Nõmme linnaosa, Leegi tn 14;536645;6582096
13088;Tallinna Komeedi Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Komeedi tn 3;541589.9958;6587909.997
12730;Tallinna Konstantin Pätsi Vabaõhukool;Harju maakond, Tallinna linn, Pirita linnaosa, Vabaõhukooli tee 7/Kase tn 61;549615;6592032
12997;Tallinna Kristiine Gümnaasium;Harju maakond, Tallinna linn, Kristiine linnaosa, Nõmme tee 32;540918;6586906
13029;Tallinna Kristiine Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Rästa põik 3;540809.9755;6586793.01
13157;Tallinna Kullatera Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Magdaleena tn 11;541840.0724;6586537.969
13080;Tallinna Kullerkupu Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Kullerkupu tn 10;540567.0156;6588211.048
13084;Tallinna Kunstigümnaasium;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Kopli tn 102a;538587;6591159
12909;Tallinna Kuristiku Gümnaasium;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kristjan Kärberi tn 9;549890;6590142
12921;Tallinna Kuristiku Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Läänemere tee 46;549941.9895;6590854.975
12899;Tallinna Laagna Gümnaasium;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Vikerlase tn 16;547657;6589169
12896;Tallinna Laagna Lasteaed-Põhikool;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Paul Pinna tn 15;547299;6589150
13010;Tallinna Lasteaed Delfiin;Harju maakond, Tallinna linn, Mustamäe linnaosa, Juhan Sütiste tee 4;539440.9264;6584816.065
13050;Tallinna Lasteaed Karikakar;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 22;536887.0343;6586659.945
13179;Tallinna Lasteaed Kaseke;Harju maakond, Tallinna linn, Nõmme linnaosa, Kaskede pst 22;535223.0571;6579822.975
13019;Tallinna Lasteaed Kiikhobu;Harju maakond, Tallinna linn, Mustamäe linnaosa, Anton Hansen Tammsaare tee 95;539162.0522;6585489.997
13027;Tallinna Lasteaed Kikas;Harju maakond, Tallinna linn, Mustamäe linnaosa, Sõpruse pst 234;539056.9572;6584990.01
12864;Tallinna Lasteaed Kirsike;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Paekaare tn 76;546958.9455;6588834.998
13036;Tallinna Lasteaed Kraavikrõll;Harju maakond, Tallinna linn, Nõmme linnaosa, Kraavi tn 10;540601.937;6582104.944
12897;Tallinna Lasteaed Laagna Rukkilill;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Vilisuu tn 5;547915.0621;6589199.935
12999;Tallinna Lasteaed Mikumanni;Harju maakond, Tallinna linn, Nõmme linnaosa, Ilmarise tn 17;538260.0554;6581466.926
13023;Tallinna Lasteaed Mooniõied;Harju maakond, Tallinna linn, Mustamäe linnaosa, Kiili tn 6;539588.0595;6586053.042
12950;Tallinna Lasteaed Mudila;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Niine tn 8d;541945.9949;6589898.031
13172;Tallinna Lasteaed Männimudila;Harju maakond, Tallinna linn, Nõmme linnaosa, Saha tn 19;536806.9303;6581470.071
13001;Tallinna Lasteaed Nõmmekannike;Harju maakond, Tallinna linn, Nõmme linnaosa, Vabaduse pst 135a;538094.0549;6581933.978
13061;Tallinna Lasteaed Pallipõnn;Harju maakond, Tallinna linn, Mustamäe linnaosa, Akadeemia tee 50;537692.0457;6584959.06
13063;Tallinna Lasteaed Pääsusilm;Harju maakond, Tallinna linn, Haabersti linnaosa, Järveotsa tee 51;536675.0237;6585774.995
13173;Tallinna Lasteaed Rabarüblik;Harju maakond, Tallinna linn, Nõmme linnaosa, Raba tn 10;536426.9332;6581148
13064;Tallinna Lasteaed Sinilill;Harju maakond, Tallinna linn, Haabersti linnaosa, Järveotsa tee 49;536562.9774;6585819.019
13021;Tallinna Lasteaed Sinilind;Harju maakond, Tallinna linn, Mustamäe linnaosa, Anton Hansen Tammsaare tee 115;538664.0507;6585785.918
12982;Tallinna Lasteaed Sipsik;Harju maakond, Tallinna linn, Kesklinna linnaosa, Peeter Süda tn 6;542339.0669;6588142.033
13037;Tallinna Lasteaed Südameke;Harju maakond, Tallinna linn, Kesklinna linnaosa, Pärnu mnt 109a;542129.0424;6586664.083
13012;Tallinna Lasteaed Vesiroos;Harju maakond, Tallinna linn, Mustamäe linnaosa, Juhan Sütiste tee 8;539501.9974;6584730.996
13047;Tallinna Lasteaed Vikerkaar;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 110;536549.0751;6586625.024
13124;Tallinna Lasteaed Õunake;Harju maakond, Tallinna linn, Mustamäe linnaosa, Ehitajate tee 23;537938.9777;6584777.999
13137;Tallinna Lastesõim Hellik;Harju maakond, Tallinna linn, Nõmme linnaosa, Vabaduse pst 38a;540237.0007;6583166.983
13122;Tallinna Lastesõim Mõmmik;Harju maakond, Tallinna linn, Nõmme linnaosa, Metsa tn 38;538697.979;6582745.941
13008;Tallinna Lauliku Lasteaed;Harju maakond, Tallinna linn, Nõmme linnaosa, Kivimäe tn 17;537037.9739;6582604.932
13145;Tallinna Lehola Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Mustamäe tee 187;538742.9961;6585126.054
13044;Tallinna Lepatriinu Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Keemia tn 40;539977.9869;6587424.077
13017;Tallinna Lepistiku Lasteaed-Algkool;Harju maakond, Tallinna linn, Mustamäe linnaosa, Retke tee 4;540044.023;6585204.999
12915;Tallinna Liikuri Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Liikuri tn 9;546445.0556;6589503.966
13011;Tallinna Liivaku Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Juhan Sütiste tee 56;538884.9985;6584491.015
12973;Tallinna Liivalaia Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Liivalaia tn 7;542396.0003;6588033.959
12971;Tallinna Liivalossi Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Liivalaia tn 30;542836.0754;6588118.035
13076;Tallinna Liivamäe Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Juhkentali tn 25;543566.9411;6588041.076
13046;Tallinna Lille Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Keemia tn 5a;540308.9949;6587919.927
13116;Tallinna Lilleküla Gümnaasium;Harju maakond, Tallinna linn, Kristiine linnaosa, Kuldnoka tn 24;539909;6587049
12901;Tallinna Lindakivi Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Jaan Koorti tn 5;547038.0564;6589620.977
12926;Tallinna Linnamäe Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Linnamäe tee 4;549239.9216;6590437.077
12925;Tallinna Linnamäe Vene Lütseum;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Linnamäe tee 10;549594;6590504
13030;Tallinna Linnupesa Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Lagle pst 3;541280.0069;6586928.061
12903;Tallinna Loitsu Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Loitsu tn 8;547735.9868;6589691.978
12969;Tallinna Luha Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Luha tn 29;541923.9829;6587638.074
12924;Tallinna Läänemere Gümnaasium;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Vormsi tn 3;549227;6591022
12922;Tallinna Läänemere Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Läänemere tee 56;550054.0357;6590846.038
13039;Tallinna Magdaleena Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Asula tn 16;541702.0421;6586647.036
12868;Tallinna Mahtra Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Mahtra tn 19;549731.965;6589483.94
12867;Tallinna Mahtra Põhikool;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Mahtra tn 60;549992;6589500
13078;Tallinna Mardi Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Mardi tn 5;543348.9723;6588312.999
13048;Tallinna Meelespea Lasteaed;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 92;536540.9654;6586527.045
12920;Tallinna Merekalda Kool;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Läänemere tee 31;549992;6591039
12929;Tallinna Mesimummu Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Tartu mnt 57;543844.9878;6588407.005
12923;Tallinna Muhu Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Linnamäe tee 6;549352.9608;6590485.073
13038;Tallinna Muinasjutu Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Energia tn 11;540567.0156;6584548.941
12908;Tallinna Mustakivi Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kivila tn 9;549410.0597;6590149.928
13028;Tallinna Mustamäe Gümnaasium;Harju maakond, Tallinna linn, Mustamäe linnaosa, Keskuse tn 18;538265;6585085
12931;Tallinna Mustamäe Humanitaargümnaasium;Harju maakond, Tallinna linn, Mustamäe linnaosa, Anton Hansen Tammsaare tee 145;538189;6585889
13015;Tallinna Mustamäe Reaalgümnaasium;Harju maakond, Tallinna linn, Mustamäe linnaosa, Eduard Vilde tee 64;539265;6585383
13045;Tallinna Mustjõe Gümnaasium;Harju maakond, Tallinna linn, Haabersti linnaosa, Paldiski mnt 83;539316;6588138
13140;Tallinna Mutionu Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Mehaanika tn 17;539945.0516;6587781.069
13054;Tallinna Muusikakeskkool;Harju maakond, Tallinna linn, Nõmme linnaosa, Vabaduse pst 130a;537618;6581757
13022;Tallinna Männi Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Eduard Vilde tee 103;538346.945;6585252.002
13060;Tallinna Männiku Lasteaed;Harju maakond, Tallinna linn, Nõmme linnaosa, Valdeku tn 97;540641.989;6582292.957
13169;Tallinna Männikäbi Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Kadaka tee 155;537635.9399;6585503.072
13070;Tallinna Mürakaru Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Villem Reimani tn 3;543294.025;6588996.034
13160;Tallinna Nurmenuku Lasteaed;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 26;536897.9575;6586480.042
13052;Tallinna Nõmme Gümnaasium;Harju maakond, Tallinna linn, Nõmme linnaosa, Raudtee tn 73;537911;6582713
13138;Tallinna Nõmme Põhikool;Harju maakond, Tallinna linn, Nõmme linnaosa, Raudtee tn 68;538646;6583266
12755;Tallinna Padriku Lasteaed;Harju maakond, Tallinna linn, Pirita linnaosa, Padriku tee 10;548368.0465;6594202.955
12855;Tallinna Pae Gümnaasium;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Pae tn 5;545555;6588089
12854;Tallinna Pae Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Pae tn 50a;546291.9644;6588740.992
12907;Tallinna Paekaare Gümnaasium;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Punane tn 17;546476;6588676
12905;Tallinna Paekaare Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Pae tn 51;546394.0804;6589084.082
12856;Tallinna Pallasti Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Pallasti tn 39;545104.9697;6588594.025
13178;Tallinna Piiri Lasteaed;Harju maakond, Tallinna linn, Nõmme linnaosa, Külvi tn 14;536155.0101;6579877.922
12975;Tallinna Prantsuse Lütseum;Harju maakond, Tallinna linn, Kesklinna linnaosa, Hariduse tn 3;542085;6588367
32281;Tallinna Prantsuse Lütseumi algklasside maja;Harju maakond, Tallinna linn, Kesklinna linnaosa, Hariduse tn 8;542136;6588227
12916;Tallinna Priisle Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kristjan Kärberi tn 31;550438.998;6590352.008
12986;Tallinna Päevalille Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Raua tn 53;543797.9847;6589115.031
12974;Tallinna Päikesejänku Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Invaliidi tn 5;542643.9253;6587740.024
13171;Tallinna Pääsküla Gümnaasium;Harju maakond, Tallinna linn, Nõmme linnaosa, Vikerkaare tn 10;536883;6581305
12912;Tallinna Raadiku Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Mahtra tn 13;549684.9618;6589576.953
13143;Tallinna Rahumäe Põhikool;Harju maakond, Tallinna linn, Nõmme linnaosa, Vabaduse pst 50;539981;6582993
13125;Tallinna Raku Lasteaed;Harju maakond, Tallinna linn, Nõmme linnaosa, Viljandi mnt 20/4;542207.9878;6582174.952
13188;Tallinna Reaalkool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Estonia pst 6;542513;6588685
13051;Tallinna Rukkilille Lasteaed;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 70;536548.0821;6586457.037
